Legacy_Customer_ID,Age,Employment_Type,Education_Level,Annual_Income($),Credit_Score,Region,Account_Type,Customer_Feedback,CLV_Score,Complaint_Count,Contact_Preference,Subscription_Tier,Target
nan,,Salaried,Bachelor,101335.32,749.8271693261529,West Coast,Joint,Website design needs improvement,40.5,2,App,Enterprise,1
nan,61.0,Freelancer,PhD,158219.69,632.0822985803785,Northeast,Savings,Return process was problematic,40.3,0,Text,Basic,1
nan,28.0,Salaried,Bachelor,28666.32,655.0965124371436,Northeast,Joint,Delivery was deferred by 3 days,75.5,1,App,Basic,0
nan,35.0,Self-Employed,High School,23575.52,811.2862273584258,West Coast,Savings,Highly recommend this service,6.3,1,Email,Premium,0
nan,28.0,Freelancer,Bachelor,97235.35,657.1909986639107,West Coast,Joint,Loyalty program advantages are profitable,25.2,1,Email,Basic,1
nan,50.0,Freelancer,Master,18453.77,622.0020573981569,Southwest,Checking,Highly recommend this service,28.7,1,Email,Basic,0
nan,50.0,Freelancer,High School,86802.53,,Northeast,Savings,Loyalty program incentives are beneficial,22.3,0,Email,Basic,1
nan,35.0,Freelancer,High School,8431.03,807.0028634598367,West Coast,Checking,Excellent customer service experience,13.7,0,Email,Premium,1
nan,42.0,Salaried,High School,82275.33,630.4069129863642,Northeast,Checking,Return process was convoluted,13.8,0,Email,Basic,1
nan,50.0,Salaried,Master,61227.77,672.2092908704225,Northeast,Savings,Billing challenges caused frustration,21.6,2,Text,Premium,0
nan,42.0,Salaried,Bachelor,10279.21,647.0903757841506,West Coast,Savings,Billing setbacks caused frustration,37.6,0,Email,Basic,0
nan,61.0,Freelancer,Bachelor,89017.47,706.2935401454996,West Coast,Savings,Technical support was unavailable,23.7,0,Phone,Premium,1
nan,50.0,nan,High School,50285.73,698.1989550909632,Midwest,Joint,Delivery was late by 3 days,8.5,3,App,Basic,0
ID_XXXX,28.0,Salaried,Associate,20805.41,695.9621746636483,Northeast,Joint,Product standard transcended forecasts,24.2,0,Text,Basic,0
nan,50.0,Salaried,nan,37060.25,812.8066899702568,Northeast,Checking,Website UI/UX needs improvement,28.9,4,Phone,Basic,1
nan,35.0,Self-Employed,High School,57585.36,,Southwest,Savings,Loyalty program incentives are beneficial,23.6,0,Phone,Premium,1
nan,42.0,Unemployed,nan,8161.71,714.8906110141445,Southwest,Checking,Delivery was postponed by 3 days,58.2,1,Email,Premium,0
nan,,Self-Employed,Bachelor,268670.6,736.9300623160367,Southwest,Joint,Loyalty program incentives are useful,15.5,1,Email,Enterprise,0
nan,61.0,Salaried,,93100.86,670.9895368963928,Northeast,Checking,Highly recommend this service to colleagues,19.3,0,Email,Basic,0
nan,42.0,nan,,9195.4,744.3294990623301,West Coast,Checking,Return process was problematic,43.3,0,Email,Enterprise,1
nan,35.0,Unemployed,nan,147120.31,700.0094752723346,West Coast,Savings,Website layout needs improvement,45.9,0,Text,Basic,1
nan,35.0,Salaried,Associate,33101.28,738.7154533094928,West Coast,Savings,Billing difficulties caused frustration,59.8,2,Email,Basic,0
ID_XXXX,42.0,nan,,77207.32,714.6000374237174,Northeast,Checking,Product standard transcended forecasts,53.3,1,Email,Basic,0
nan,28.0,Self-Employed,,27586.21,617.4734387216848,West Coast,Joint,Website design needs improvement,9.5,0,Phone,Premium,1
nan,42.0,Salaried,Bachelor,112372.39,785.304935638287,Southwest,Checking,Delivery was pushed back by 3 days,27.8,1,Phone,Premium,0
nan,28.0,Self-Employed,,109120.46,823.5229157677036,West Coast,Joint,Product caliber surpassed hopes,8.0,1,Email,Basic,0
nan,35.0,Unemployed,nan,68260.02,,West Coast,Checking,Loyalty program privileges are profitable,18.7,0,Email,Basic,1
nan,35.0,Freelancer,,23430.72,675.1023974066698,Southwest,Checking,Billing setbacks caused frustration,15.0,1,Phone,Basic,0
nan,,Salaried,Bachelor,24873.78,795.3006360587844,Midwest,Savings,Competitive pricing compared to others,25.5,1,Phone,Enterprise,1
nan,50.0,nan,High School,41026.43,814.5191451433735,Midwest,Checking,Product grade beat anticipations,9.8,1,Phone,Basic,0
nan,35.0,Salaried,High School,13316.78,711.5602294205001,Midwest,Joint,Product caliber outdid anticipations,12.1,1,Email,Premium,0
nan,28.0,Freelancer,High School,35017.43,709.0659692389743,Northeast,Checking,Delivery was late by 3 days,47.8,1,Email,Basic,1
nan,42.0,Freelancer,High School,98016.55,,Northeast,Checking,Technical support was negligent,10.8,2,Email,Enterprise,0
nan,35.0,Salaried,High School,151040.03,636.2725555377348,Southwest,Joint,Loyalty program privileges are profitable,9.6,0,Email,Premium,1
nan,42.0,Salaried,Associate,34368.83,705.4437060653386,Midwest,Checking,Billing concerns caused frustration,12.2,0,Email,Basic,0
nan,61.0,Unemployed,nan,22613.26,805.7470943774622,Northeast,Checking,Delivery was held up by 3 days,58.9,2,App,Basic,0
nan,50.0,Self-Employed,Bachelor,151948.0,711.565566961472,West Coast,Checking,Delivery was deferred by 3 days,25.9,0,Phone,Enterprise,0
nan,50.0,Freelancer,Associate,188164.14,667.9982736063897,Midwest,Checking,Technical support was delayed causing inconvenience,8.8,1,Phone,Basic,0
nan,42.0,Self-Employed,nan,44851.88,744.834280965224,Midwest,Joint,Technical support was negligent,26.1,0,Email,Basic,0
nan,,Freelancer,High School,2318.18,686.6400600752944,Northeast,Joint,Billing challenges caused frustration,42.7,1,Email,Basic,0
nan,,Self-Employed,Associate,100922.0,716.6773938166036,Midwest,Joint,Website navigation needs improvement,43.4,1,Email,Basic,0
nan,42.0,Salaried,Bachelor,130273.61,656.557560972636,Southwest,Joint,Product caliber outdid anticipations,19.8,0,Email,Premium,0
nan,35.0,Salaried,High School,1546.04,668.1687919406634,Southwest,Checking,Product grade beat anticipations,23.0,0,Phone,Premium,1
nan,42.0,Unemployed,Master,76835.27,756.8829627431796,Northeast,Joint,Technical support was delayed affecting my schedule,34.7,2,Phone,Premium,1
nan,28.0,Self-Employed,High School,75448.33,725.7933389700544,Midwest,Checking,Delivery was late by 3 days affecting my schedule,27.0,0,Text,Basic,1
nan,50.0,Salaried,,40456.09,681.1971306578591,Southwest,Savings,Return process was convoluted,0.8,1,Phone,Basic,0
nan,42.0,nan,High School,117755.95,725.9767565152451,Midwest,Checking,Return process was difficult,56.5,1,Text,Premium,0
nan,28.0,Freelancer,nan,47508.99,689.642664563637,Southwest,Checking,Technical support was delayed affecting my schedule,31.5,0,App,Premium,1
nan,28.0,Salaried,Bachelor,95999.81,680.8119915314916,Southwest,Joint,Product grade beat anticipations,9.9,0,App,Basic,0
nan,42.0,nan,Bachelor,61878.43,778.2017198624153,Midwest,Joint,Product caliber surpassed hopes,52.9,0,Phone,Enterprise,0
nan,61.0,Freelancer,Bachelor,24279.14,759.1438776594385,Northeast,Joint,Product caliber outdid anticipations,41.2,1,Email,Premium,1
nan,42.0,Salaried,High School,79277.49,718.9363575184452,Northeast,Savings,Return process was convoluted,25.6,0,Email,Basic,1
nan,50.0,Salaried,Bachelor,113496.54,727.2168668624852,Northeast,Checking,Technical support was unavailable,,0,App,Enterprise,0
nan,35.0,Freelancer,Associate,309913.18,719.5800991332828,Midwest,Savings,Excellent customer service experience,34.3,0,Email,Enterprise,0
nan,42.0,Freelancer,High School,40647.98,744.350462958677,Midwest,Checking,Delivery was late by 3 days,25.1,0,Email,Enterprise,1
nan,42.0,Salaried,Bachelor,5664.81,680.0249170772153,Midwest,Checking,Product caliber surpassed hopes,26.4,0,Email,Premium,0
nan,50.0,Salaried,High School,375738.53,763.1252366684322,Northeast,Savings,Website layout needs improvement,40.6,2,Phone,Basic,1
nan,28.0,Salaried,,83100.43,737.6782918945406,Midwest,Savings,Billing difficulties caused frustration,38.8,1,Text,Enterprise,1
nan,42.0,Self-Employed,,248807.58,706.8471831055224,Northeast,Checking,Technical support was delayed causing inconvenience,15.9,2,Email,Premium,1
ID_XXXX,35.0,Salaried,Bachelor,9317.86,695.6110984245729,Southwest,Savings,Website UI/UX needs improvement,52.3,3,Email,Premium,0
nan,35.0,Salaried,Bachelor,35581.15,762.0565470883404,Northeast,Joint,Website design needs improvement,,1,Phone,Enterprise,0
nan,,Freelancer,Associate,12222.77,712.4756841924947,Northeast,Checking,Delivery was pushed back by 3 days,25.0,0,Phone,Basic,1
nan,28.0,Freelancer,Associate,153417.05,685.0553452085081,West Coast,Joint,Competitive pricing compared to others,14.9,0,Email,Enterprise,1
nan,35.0,Self-Employed,Bachelor,180465.52,700.7715116512838,West Coast,Savings,Loyalty program advantages are worthwhile,,1,Text,Premium,1
nan,42.0,Salaried,Master,59140.79,758.460232444458,Northeast,Joint,Delivery was deferred by 3 days,18.5,1,Phone,Basic,0
nan,61.0,Self-Employed,Bachelor,17555.89,639.472339937698,West Coast,Savings,Product caliber transcended forecasts,8.2,2,Email,Premium,0
nan,42.0,Salaried,nan,11556.26,702.2295547209764,Midwest,Joint,Loyalty program advantages are worthwhile,5.7,3,Email,Premium,1
nan,50.0,nan,nan,75406.08,773.5291334837882,West Coast,Savings,Return process was problematic that needs resolution,53.1,1,Email,Basic,1
ID_XXXX,61.0,Freelancer,Associate,60008.46,711.5891613948371,West Coast,Checking,Delivery was postponed by 3 days,35.1,1,Text,Enterprise,1
nan,35.0,Salaried,Master,100873.94,733.640836613892,West Coast,Checking,Competitive pricing compared to others,11.2,2,Email,Basic,1
nan,35.0,Salaried,,30952.04,774.3384482268598,Northeast,Checking,Website navigation needs improvement,32.2,0,Email,Enterprise,0
nan,35.0,Self-Employed,Bachelor,43756.31,764.6164826698586,Southwest,Checking,Loyalty program privileges are worthwhile,21.9,1,Email,Premium,1
nan,61.0,Freelancer,High School,1835.36,697.9970613480039,Southwest,Savings,Highly recommend this service without hesitation,16.2,1,Phone,Enterprise,1
nan,28.0,Self-Employed,Bachelor,80067.91,713.4803223898082,Southwest,Joint,Loyalty program privileges are worthwhile,24.5,1,Email,Basic,0
nan,35.0,Unemployed,nan,46763.75,765.2381950864507,Southwest,Checking,Loyalty program incentives are useful,33.9,0,Phone,Premium,1
nan,50.0,Freelancer,Master,214437.23,766.9734743641949,Southwest,Savings,Product standard transcended predictions,1.3,1,Email,Premium,0
ID_XXXX,42.0,Self-Employed,Master,87263.17,715.5974937342529,Southwest,Savings,Loyalty program advantages are worthwhile,43.6,1,Text,Premium,0
nan,42.0,Unemployed,High School,43235.43,717.3227173853786,Northeast,Checking,Highly recommend this service without hesitation,21.8,0,Phone,Basic,1
nan,42.0,Freelancer,Associate,26007.21,733.3841847266925,Midwest,Checking,Loyalty program advantages are worthwhile,11.6,3,Email,Enterprise,0
nan,28.0,Freelancer,High School,200334.99,788.3450345008646,Midwest,Savings,Return process was difficult,32.4,0,Email,Enterprise,0
nan,42.0,nan,Associate,1393.9,,Southwest,Joint,Loyalty program incentives are beneficial,45.9,1,Email,Basic,0
nan,42.0,Salaried,Bachelor,33649.79,754.669335189951,West Coast,Savings,Website layout needs improvement,16.8,1,Phone,Basic,0
nan,,Salaried,Associate,244257.15,666.0665361968054,West Coast,Checking,Technical support was delayed affecting my schedule,38.0,0,Phone,Basic,0
nan,35.0,Unemployed,,90220.01,706.2583296725871,Northeast,Checking,Loyalty program incentives are useful,5.4,2,Text,Basic,0
nan,61.0,Freelancer,,64670.09,708.8856663155049,Southwest,Checking,Website UI/UX needs improvement,,0,Email,Basic,1
nan,50.0,nan,High School,19343.6,790.9242516301737,Southwest,Joint,Highly recommend this service to colleagues,22.8,0,Email,Premium,0
nan,28.0,Salaried,High School,152320.69,,West Coast,Joint,Return process was overly complex,64.4,0,Phone,Basic,0
nan,50.0,Freelancer,PhD,19414.53,782.6721411538807,Southwest,Joint,Loyalty program advantages are profitable,18.9,2,Phone,Premium,0
nan,28.0,Salaried,High School,24255.27,691.4650664734457,Southwest,Savings,Delivery was late by 3 days affecting my schedule,14.2,0,Phone,Premium,1
nan,,Self-Employed,High School,18105.77,695.4558021169621,West Coast,Savings,Loyalty program advantages are profitable,16.1,1,Email,Basic,0
nan,61.0,Salaried,Master,14632.99,744.072705290657,Midwest,Joint,Return process was confusing,23.1,0,App,Basic,1
nan,35.0,Salaried,nan,260463.69,798.4073352785879,Midwest,Joint,Technical support was delayed affecting my schedule,11.1,1,Email,Premium,1
nan,35.0,Salaried,,78317.53,709.4111435366061,Northeast,Checking,Product caliber transcended predictions,58.8,0,Email,Basic,1
nan,35.0,Freelancer,High School,86331.21,591.8616069069401,West Coast,Checking,Highly recommend this service to colleagues,30.1,2,Email,Premium,0
nan,35.0,Salaried,High School,262328.22,,Northeast,Savings,Product excellence surpassed forecasts,15.0,1,Email,Premium,1
nan,35.0,Salaried,nan,22279.51,734.8980778082229,Southwest,Joint,Highly recommend this service to colleagues,54.3,1,Text,Basic,0
nan,35.0,Salaried,Master,504.48,646.2601986609116,West Coast,Joint,Website UI/UX needs improvement,4.2,1,Email,Basic,1
nan,50.0,Salaried,Bachelor,77647.82,676.7218586801794,Midwest,Savings,Product standard transcended predictions,37.4,2,Email,Basic,1
nan,28.0,nan,High School,60261.71,720.6170975319128,Southwest,Joint,Loyalty program perks are worthwhile,4.9,0,Email,Basic,0
nan,61.0,Salaried,High School,55200.54,597.5316377126769,Midwest,Checking,Loyalty program advantages are worthwhile,16.7,0,Email,Premium,0
nan,61.0,Salaried,High School,5429.6,701.0137105337272,Midwest,Joint,Technical support was negligent,49.3,0,App,Basic,0
nan,42.0,Unemployed,Bachelor,51504.31,661.7595721069865,Northeast,Savings,Highly recommend this service,27.5,1,Text,Basic,1
nan,61.0,Freelancer,High School,28820.01,645.0410141049624,West Coast,Savings,Return process was problematic that needs resolution,17.3,1,Email,Basic,0
nan,35.0,Freelancer,nan,27283.59,679.890778039097,West Coast,Joint,Website layout needs improvement,40.7,0,Email,Premium,0
nan,28.0,Freelancer,High School,21379.14,666.5395537465284,West Coast,Savings,Delivery was held up by 3 days,16.7,2,Text,Basic,0
nan,50.0,nan,Master,34361.96,743.4740108996151,Northeast,Checking,Return process was overly complex,25.2,0,Phone,Basic,1
nan,42.0,Salaried,High School,37027.25,779.8263393341442,Midwest,Checking,Return process was problematic that needs resolution,9.9,0,Phone,Basic,1
nan,42.0,nan,Bachelor,31389.74,701.7786574194469,Northeast,Checking,Loyalty program advantages are worthwhile,17.1,0,Phone,Premium,1
nan,61.0,Unemployed,High School,327379.73,690.1937110476582,West Coast,Joint,Website UI/UX needs improvement,25.6,1,Phone,Basic,1
nan,,Self-Employed,Master,229419.85,699.2897499421051,Southwest,Savings,Product caliber transcended forecasts,,1,Email,Premium,0
nan,50.0,Freelancer,Bachelor,72633.7,664.5906446030768,West Coast,Checking,Billing difficulties caused frustration,30.3,0,Phone,Basic,0
nan,50.0,Freelancer,High School,337127.57,655.5629052190161,West Coast,Savings,Return process was problematic that needs resolution,37.9,0,Phone,Basic,1
nan,28.0,Salaried,Master,402286.09,637.7222773553332,Midwest,Savings,Delivery was postponed by 3 days,38.7,0,Text,Enterprise,0
nan,28.0,Salaried,Bachelor,37396.85,653.5239520840913,West Coast,Savings,Product caliber transcended predictions,23.1,2,Email,Basic,0
nan,50.0,nan,,50075.64,801.5995503556314,West Coast,Checking,Product standard transcended predictions,66.0,0,Email,Basic,0
nan,42.0,Self-Employed,nan,271633.74,685.4789482318271,Midwest,Savings,Loyalty program incentives are advantageous,18.2,1,Email,Basic,0
nan,42.0,Salaried,nan,79737.83,572.9185764118118,West Coast,Checking,Loyalty program incentives are advantageous,19.1,1,Phone,Basic,0
nan,35.0,Freelancer,High School,20352.14,690.6471530759496,West Coast,Checking,Technical support was ignoring,28.9,0,Phone,Basic,1
ID_XXXX,50.0,Self-Employed,High School,99380.91,640.4792731619589,Midwest,Checking,Delivery was late by 3 days affecting my schedule,32.0,0,Email,Premium,0
nan,28.0,Salaried,,19579.94,722.9742469998581,Southwest,Joint,Loyalty program perks are worthwhile,21.9,2,Phone,Premium,0
nan,50.0,Freelancer,Associate,35236.14,717.5823172381498,Midwest,Savings,Product caliber outdid anticipations,18.7,0,Phone,Premium,0
nan,28.0,Freelancer,,21947.1,722.7942818846027,West Coast,Joint,Return process was confusing,30.4,1,Email,Premium,1
nan,28.0,Salaried,Master,23885.96,717.9636960627407,Northeast,Joint,Return process was confusing,37.9,1,Email,Basic,0
nan,35.0,nan,,396.65,701.3644847690125,Southwest,Joint,Technical support was delayed affecting my schedule,38.1,1,Text,Basic,1
ID_XXXX,35.0,Salaried,Master,180725.98,647.2051939230007,Midwest,Joint,Return process was confusing,11.5,0,Phone,Basic,1
nan,61.0,Self-Employed,,29831.89,716.2672964014288,Southwest,Checking,Excellent customer service experience,33.3,0,Phone,Basic,0
nan,28.0,Salaried,Master,7678.42,770.9462294567847,Southwest,Checking,Website layout needs improvement,41.9,1,App,Basic,1
nan,28.0,Freelancer,High School,7735.48,810.6836541897602,Northeast,Savings,Highly recommend this service,21.6,2,Email,Premium,1
nan,42.0,Salaried,Associate,69017.61,,Northeast,Savings,Loyalty program privileges are profitable,18.9,1,Email,Basic,1
nan,42.0,Salaried,Associate,420797.53,713.5195027358158,Northeast,Checking,Return process was confusing,34.2,2,Email,Basic,1
nan,28.0,Unemployed,Associate,13317.81,745.0213589544446,West Coast,Savings,Technical support was delayed causing inconvenience,1.9,2,Email,Enterprise,0
ID_XXXX,28.0,Salaried,,8919.93,794.6620779736052,Midwest,Savings,Website UI/UX needs improvement,29.4,0,Text,Basic,0
nan,,Freelancer,Associate,49027.51,695.6851694747727,West Coast,Joint,Product caliber transcended forecasts,16.0,0,Email,Basic,0
ID_XXXX,50.0,Self-Employed,Bachelor,70429.33,754.6325658475168,Midwest,Joint,Return process was confusing,32.7,0,Email,Enterprise,0
nan,35.0,nan,,29637.71,678.8590367237806,West Coast,Joint,Highly recommend this service to colleagues,20.1,0,Email,Basic,1
